Time,Time_step,act_pos1,act_pos2,act_pos3,act_pos4,act_pos5,act_pos6,act_pos7,des_pos1,des_pos2,des_pos3,des_pos4,des_pos5,des_pos6,des_pos7,trq1,trq2,trq3,trq4,trq5,trq6,trq7,mode
0.10035014152526855,0,-1.0032198291433274,0.7053079339672024,0.5737977335209126,-1.2510551178672988,-0.3154917870015582,2.118742563645045,0.21696920212524268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
0.11704730987548828,0,-1.0032198291433274,0.7053079339672024,0.5737977335209126,-1.2510551178672988,-0.3154917870015582,2.118742563645045,0.21696920212524268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
0.13370156288146973,0,-1.0031162479015634,0.7053170959749326,0.5738786377983282,-1.251116276440978,-0.31549067756758614,2.118741851568222,0.21696871806866797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
0.15038323402404785,0,-1.0029962869028837,0.7053233244691001,0.5739426671770226,-1.2511696264277243,-0.3154901105542953,2.1187432757956417,0.21695982464974287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
0.16704249382019043,0,-1.0028471796723055,0.7053348541455442,0.5739934440365556,-1.2512311900436837,-0.3154885874612154,2.1187443184057875,0.2169643005049891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
0.18374037742614746,0,-1.002683330475657,0.7053456454808034,0.5740298576016777,-1.2512803922798152,-0.31549072144757545,2.11874114390591,0.2169618006354946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
0.20039582252502441,0,-1.0025119525156005,0.7053669181520713,0.5740666995414048,-1.2513138015170024,-0.31549090697582177,2.1187436289345776,0.21696572465856032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
0.2170712947845459,0,-1.0023185347372034,0.7053792649736066,0.5740927502608031,-1.2513544318620353,-0.3154903264637036,2.1187425767269996,0.21696429611507795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
0.2337510585784912,0,-1.0021023319255349,0.7053934524130793,0.5741174646759449,-1.2513890234827205,-0.3154910413111127,2.118741851570216,0.21696948849327033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
0.25044965744018555,0,-1.0018812487063857,0.7054001838686003,0.5741428433436941,-1.251407031157612,-0.3154876054378695,2.1187436232858325,0.216965012581812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
0.26709771156311035,0,-1.0016355123922813,0.7054080837798211,0.5741828079785997,-1.251418845141884,-0.3154857906967961,2.11874185156823,0.21697080350418885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
0.2838010787963867,0,-1.001391933622754,0.7054245071982853,0.5742321496858507,-1.2514364125861217,-0.31548542601506,2.118741851568222,0.21697791815953854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
0.30047082901000977,0,-1.0011527458171743,0.7054406590087701,0.5742967689281516,-1.2514594543184547,-0.31548643671420873,2.1187418908140785,0.21697581254607792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
0.3171689510345459,0,-1.0009147617041785,0.7054624729817367,0.5743863107073016,-1.2514849856747516,-0.3154850569894342,2.1187418646501746,0.2169811876030084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
0.333843469619751,0,-1.0006907140863985,0.7054865955558478,0.574514052251958,-1.2515385569376563,-0.3154836330887376,2.118740440514473,0.2169835458513754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
