Time,Time_step,act_pos1,act_pos2,act_pos3,act_pos4,act_pos5,act_pos6,act_pos7,des_pos1,des_pos2,des_pos3,des_pos4,des_pos5,des_pos6,des_pos7,trq1,trq2,trq3,trq4,trq5,trq6,trq7,mode
0.150434017,0,-1.011122196,0.680831641,0.545371411,-1.264785381,-0.331295982,2.099557543,0.32018862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
0.167120457,0,-1.011114356,0.680831641,0.5453736,-1.264792741,-0.331296694,2.099553997,0.320183406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
0.183794498,0,-1.010996928,0.680825168,0.545372484,-1.264857509,-0.331297304,2.099553648,0.320187157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
0.200472832,0,-1.01085533,0.680818601,0.545372484,-1.264896385,-0.331296694,2.09955436,0.320187157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
0.217134237,0,-1.010694203,0.680811211,0.545372562,-1.264907361,-0.331298626,2.09955436,0.320186697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
0.23382163,0,-1.010527879,0.680787406,0.545379262,-1.264902464,-0.331298016,2.09955436,0.32018563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
0.25049305,0,-1.010336232,0.680764625,0.545376358,-1.264907476,-0.331298016,2.099558598,0.320186343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
0.267176867,0,-1.01014036,0.680729943,0.545375643,-1.264914314,-0.331300705,2.099554001,0.320187157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
0.283834457,0,-1.009951189,0.680695141,0.545375643,-1.264919718,-0.331307454,2.099555174,0.320185632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
0.300526142,0,-1.009759016,0.680647923,0.545377592,-1.264919081,-0.331309545,2.099553661,0.320195914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
0.317187309,0,-1.009565503,0.68059612,0.545380933,-1.264922299,-0.331307627,2.099554001,0.32019455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
0.333875418,0,-1.009346631,0.680511062,0.54538166,-1.264927188,-0.331307626,2.09955436,0.320196431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
0.350537777,0,-1.009111928,0.680407724,0.545378861,-1.264925518,-0.331307374,2.099554713,0.320206062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
0.367222309,0,-1.008873507,0.680291873,0.545386297,-1.264924334,-0.331310931,2.09955436,0.320205705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
0.383875847,0,-1.008606357,0.680155129,0.545389476,-1.264928617,-0.331309628,2.099553652,0.320216333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
0.400575638,0,-1.008300986,0.680006509,0.545400248,-1.264940902,-0.331306109,2.099552975,0.320215661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
0.417217255,0,-1.007971462,0.67982997,0.545408134,-1.264952979,-0.331311074,2.099556827,0.320216216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
0.433911085,0,-1.007647144,0.679633429,0.545408846,-1.26497538,-0.331309533,2.099551512,0.320221171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
0.45056963,0,-1.007298622,0.679376513,0.545405398,-1.265032753,-0.331312253,2.099549274,0.320229733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
0.467259407,0,-1.006937274,0.67902243,0.545399421,-1.265162479,-0.331313733,2.099545611,0.320239008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
0.48391366,0,-1.00658955,0.678621665,0.545392583,-1.265322524,-0.331313772,2.099543139,0.320244518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
0.50061059,0,-1.006225473,0.678139299,0.545394713,-1.265519212,-0.331311699,2.099540293,0.320251773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
0.517264366,0,-1.005846461,0.677609907,0.545394713,-1.265735428,-0.331317149,2.099538825,0.32027113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
