Time,pos1,pos2,pos3,pos4,pos5,pos6,pos7
0.05605149269104004,-0.7145525501956929,0.8518447010199331,0.2441730565815641,-1.0423251668778017,-0.15453517051838797,1.981287130374215,0.2973729473677048
0.15618586540222168,-0.7145304664269482,0.8519349771514998,0.2441623097026075,-1.0439018246658749,-0.1545080205996831,1.981295301834741,0.29735333143407516
0.2563321590423584,-0.7144901019951754,0.8521096261033316,0.24416256299691716,-1.0451328943929463,-0.15449790787010828,1.9813000307741373,0.2973499272581604
0.35645508766174316,-0.7144819942578621,0.8523748615838767,0.24415969504945167,-1.0456753927951854,-0.15449309606585554,1.9813000702063237,0.29734376382730177
0.4565703868865967,-0.7144831411408336,0.8526812478512777,0.24416471510552729,-1.0456937477881445,-0.15449014879559284,1.981300782283147,0.2973503468748596
0.5566637516021729,-0.714488168175048,0.8529460044169203,0.2441683344192672,-1.0457048357578744,-0.1544902292092641,1.9813007968186531,0.2973454846450809
0.6567516326904297,-0.7144800700524396,0.8532040627060157,0.24416666398341194,-1.0457128242860758,-0.15448829642731604,1.9813013118845693,0.29734107278949684
0.7568361759185791,-0.7144764913253518,0.8534501970946768,0.24416304470567615,-1.0457141708068372,-0.15448946563627142,1.9813055457536588,0.2973440228220489
0.8569231033325195,-0.7144847812385481,0.8537501504209293,0.24416129553287036,-1.045719377785398,-0.15448483995923615,1.9813048385772416,0.29733959932570525
0.9570093154907227,-0.7144826363142123,0.8540703189623967,0.24416304470572553,-1.045728676109983,-0.1544848355849584,1.9813048385779062,0.2973385125960749
1.0571229457855225,-0.7144790170370486,0.8543166083572039,0.24416666398341194,-1.045741431503964,-0.15448483558495837,1.981305549201179,0.2973395800685163
1.1572277545928955,-0.7144960963814927,0.8544973413448215,0.24408514126825703,-1.0457388937168108,-0.1544868569264523,1.981310032783076,0.29733189109869207
1.2572877407073975,-0.7144300154661843,0.8545586041398562,0.24405008191444527,-1.0457478688056006,-0.1544835130762856,1.9813128293090658,0.29732874777123786
1.3573458194732666,-0.7144139719454149,0.854616183604031,0.24404161525309184,-1.0457535898657104,-0.15448110423370465,1.9813125973827952,0.2973292731686674
1.4574201107025146,-0.7143588992909267,0.8548438203370904,0.24407039344246637,-1.0457591951939096,-0.15442890901481682,1.981319216277864,0.29733147644168795
1.5574874877929688,-0.7140809505013466,0.8547811726738563,0.24409710769673884,-1.0456535428438045,-0.15351231897564202,1.9813345979849495,0.29734373248134677
1.657571792602539,-0.7140427095315083,0.8547003897340801,0.2444069015189596,-1.0455908307687922,-0.15077818723946157,1.9813339943354897,0.2975097281676685
1.7576501369476318,-0.7140379426776048,0.8546318701627965,0.24492961296451504,-1.0455672675745442,-0.1492568295429847,1.9813288011068533,0.29779434281937506
1.8577589988708496,-0.714091721153835,0.8545777863970334,0.24496842475595287,-1.0454968134077363,-0.14532834611305132,1.981322187503179,0.30147466472111234
1.9578499794006348,-0.7141027230379083,0.8545338363312152,0.24495827143662696,-1.045496473775678,-0.13712647221890134,1.9812882494939281,0.31264451149555716
2.0579590797424316,-0.7141665166191206,0.8545469293259736,0.24494089300390037,-1.045530448278593,-0.1204691683109034,1.981244400587501,0.3275869874497385
2.158055305480957,-0.714165361214361,0.8545456942340783,0.24493662266111266,-1.0456386270680464,-0.10769465320858562,1.9810179724812864,0.3436272556383066
2.25818133354187,-0.7141653509486643,0.8545546032271029,0.24493683393372842,-1.0458617824166705,-0.10158291446487373,1.9800218508263907,0.352904369657216
2.35827374458313,-0.7141655648726649,0.8545615725361297,0.24494020117374823,-1.0460697324311092,-0.09044645519843238,1.9772512500019894,0.3609423891024706
2.4583327770233154,-0.7141316503765999,0.8544793448885614,0.24497609386187372,-1.0460486595254195,-0.07627166988381032,1.971211243363546,0.3764898087238845
2.558391809463501,-0.7141332814030742,0.8541448467220013,0.24498050819833425,-1.0460373329612265,-0.06465716270728679,1.962888567179904,0.38723932735754657
2.6584625244140625,-0.7141504201895535,0.8535129516329077,0.24496468014904738,-1.0460248892922304,-0.05183588812018943,1.9552585670600624,0.39029740992346246
2.758535861968994,-0.7141536301370898,0.8530409101556422,0.2449646265627093,-1.0460190435878018,-0.03577861360785994,1.9476017550374674,0.3940665254869584
2.858616352081299,-0.7141697442119218,0.8528088997256555,0.244952971468892,-1.0460262006625793,-0.019117132933926584,1.9400097708521933,0.4044630300079818
2.9587132930755615,-0.7141663855552475,0.8527429511873738,0.24496146493210683,-1.0460239326744747,-0.0022388128413174516,1.9349558170295913,0.41702772774619334
3.0587894916534424,-0.7141626828762778,0.852611022039929,0.24496313536794562,-1.0460239296220193,0.01012949625004043,1.930252451592163,0.424244102052045
3.158890962600708,-0.7141680648337331,0.8522189298853713,0.24495784565440396,-1.0460190700787555,0.018578950961333628,1.925299041194539,0.42874455957740865
3.259003162384033,-0.7141780618073648,0.8515425885964449,0.2449529714688919,-1.046022859790869,0.03238314322333859,1.9211057555218496,0.43406813155551494
3.359116554260254,-0.7141744155495904,0.8506535776420533,0.24495979417064825,-1.046017892423391,0.045500472433250026,1.916907281706892,0.44304725432214004
3.4592063426971436,-0.7141354820609366,0.8495009889039025,0.24498663706071708,-1.0460239326744747,0.05368357327591854,1.9119649225655475,0.4532303492763664
3.5593008995056152,-0.7141413891404343,0.847879862607494,0.2449795249582404,-1.0460239326744747,0.06273627693033959,1.905686649034176,0.45976140417965133
3.6593782901763916,-0.7141397187047098,0.8463679652971221,0.24498023688514328,-1.0460236545212664,0.07352695620058582,1.9019352363274609,0.46089966020453466
3.759493112564087,-0.7141530565509172,0.8457413329423414,0.2449674271010516,-1.0460052455099011,0.08143206495249909,1.901661682844162,0.46438465469316165
3.8596441745758057,-0.7141396833834389,0.8452358361566469,0.2449828658126345,-1.0459827119425726,0.0862728984587861,1.901662394920985,0.47101598531247474
3.9598190784454346,-0.7142326822101769,0.8445922188905499,0.24493796318664882,-1.0459865281577543,0.08689029492934544,1.901658909660593,0.4832416232911318
4.05997109413147,-0.7140789417617833,0.8438392551313592,0.24526537015864883,-1.0459779534538745,0.0870629433511564,1.9016556767564503,0.5052833688872985
4.160121917724609,-0.7140832286011761,0.8418634862030394,0.2459577889717534,-1.0460078381623341,0.08706777481238047,1.9011682862793686,0.5122685580830456
4.260230541229248,-0.7140794142402679,0.8398097445951115,0.24760107315146304,-1.046003191763889,0.08709332813940515,1.9005603287127604,0.512279745967849
4.360353708267212,-0.7140585809726464,0.8378264201300324,0.2513419136715834,-1.046019288029587,0.08709989843765895,1.8953314534201633,0.5124623716532053
4.460508584976196,-0.7140561830905677,0.835828887836917,0.25590431360110777,-1.0460212357280931,0.08710050034642741,1.8783216109568008,0.5124920406775415
4.560653448104858,-0.714033235440914,0.8328522785883722,0.2607477886652098,-1.0460026689161335,0.08709929772218067,1.860345809019182,0.5127325094102193
4.660792827606201,-0.7140023702599149,0.829467416984605,0.26477529512076076,-1.0460057683576616,0.08710188118616739,1.8493263517128922,0.5131600038134061
4.7609570026397705,-0.7140043306911273,0.8260888955385425,0.2674896497155485,-1.0460040979218062,0.08709533043703546,1.8413922386814126,0.5143283977083343
4.861114740371704,-0.713999616879169,0.8234025439041883,0.2688630068706893,-1.0460175278188346,0.0871163296499727,1.8387069736771806,0.5181756087062824
4.9612836837768555,-0.7140012873149755,0.8211413820734133,0.27002149476384274,-1.0460126062861494,0.08715671212457346,1.8384714110436293,0.5311027799277379
5.06140661239624,-0.7140032361562838,0.818808045328123,0.2718102731983318,-1.0460041008652456,0.08728464879844613,1.8382248989340053,0.539564293994563
5.161561489105225,-0.7140012873149755,0.8167950388107615,0.27392389015804625,-1.0460057683576616,0.08765934605485681,1.8380887778157327,0.5397468799398049
5.261702299118042,-0.7140082474638495,0.8151877870558825,0.2763461464787227,-1.046002427485951,0.08780945647315827,1.8377456017320075,0.5399541392859526
5.361858129501343,-0.7140066550648166,0.8137489825024387,0.27959898722740156,-1.0459998298782622,0.08794963959135443,1.8376428242870444,0.5409128472685905
