-1.392793400026204331e-01,9.630153078781873432e-01,6.115703493242052868e-01,-1.664741651387116050e+00,-5.039514204485934235e-01,2.539432648738225495e+00,1.406938171124633152e+00
-1.392812888319279463e-01,9.630242168689638893e-01,6.115669665881109385e-01,-1.664739978114843089e+00,-5.039532362704421953e-01,2.539433360815048335e+00,1.406937424186626373e+00
-1.392793400026204054e-01,9.630171757754447670e-01,6.115709959884466640e-01,-1.664738609731177155e+00,-5.039545861133396532e-01,2.539434784968694014e+00,1.406936247136418627e+00
-1.392846297156392077e-01,9.630189271558794450e-01,6.115670195537357134e-01,-1.664738319418251233e+00,-5.039545470350524914e-01,2.539432648738225495e+00,1.406934715605444364e+00
-1.392863001514944854e-01,9.630030489103772462e-01,6.115688114100523709e-01,-1.664739087910393600e+00,-5.039518634112507556e-01,2.539433360815048335e+00,1.406934469769398399e+00
-1.392793400026204054e-01,9.630205125388061616e-01,6.115647533627517340e-01,-1.664736243658258674e+00,-5.039532377424541520e-01,2.539433360815048335e+00,1.406940369834502436e+00
-1.392829592797839577e-01,9.630311770188180187e-01,6.115631784912484159e-01,-1.664736939266853843e+00,-5.039529277881699132e-01,2.539432648738225495e+00,1.406941183636585935e+00
-1.392863001514944854e-01,9.630470760117312290e-01,6.115438605526206661e-01,-1.664741712321759604e+00,-5.039520850773199223e-01,2.539431936661402212e+00,1.406939657757679596e+00
-1.393226489669075474e-01,9.630574437609725758e-01,6.115059007952775572e-01,-1.664754705245034438e+00,-5.039534084487554688e-01,2.539410907628007141e+00,1.406939657757682260e+00
-1.393546895836057509e-01,9.630574437609888960e-01,6.114803131759536381e-01,-1.664770493922549610e+00,-5.039512634991555329e-01,2.539387698889009393e+00,1.406942026532930878e+00
-1.393369455243656796e-01,9.625471321187076823e-01,6.114242406519988515e-01,-1.664921331342136712e+00,-5.039674636886897208e-01,2.538214134447171588e+00,1.406684670315591967e+00
-1.394385405043798987e-01,9.578359269319838276e-01,6.113357367917793272e-01,-1.666826736503591588e+00,-5.039676856016142015e-01,2.531050517468510730e+00,1.405162995070064591e+00
-1.396219609140156304e-01,9.533258347505761954e-01,6.112851102566864148e-01,-1.669409083189979492e+00,-5.039648204536529841e-01,2.525214131107726523e+00,1.404897037992748787e+00
