-1.385010138493461551e-01,9.645865208224245757e-01,6.120881176468923046e-01,-1.665597684659455791e+00,-5.037983971006338990e-01,2.539217668294906805e+00,1.407105566871102331e+00
-1.384990884477807216e-01,9.645845719805934415e-01,6.120890860724867988e-01,-1.665594980749375509e+00,-5.037983971006338990e-01,2.539219804525375324e+00,1.407106380691130809e+00
-1.385023138161554090e-01,9.645845719792474071e-01,6.120859801673202982e-01,-1.665589175962614243e+00,-5.037991091774568497e-01,2.539220516602198163e+00,1.407108618648515552e+00
-1.385023059796392231e-01,9.645828711291992708e-01,6.120891120768461313e-01,-1.665587995152675305e+00,-5.037983971006338990e-01,2.539219804525375324e+00,1.407107804846432497e+00
-1.384971928193044488e-01,9.645881912582797701e-01,6.120948993368715563e-01,-1.665593271042873580e+00,-5.037997195290193631e-01,2.539222444550544910e+00,1.407104142735401853e+00
-1.384990871036820281e-01,9.645898616941350756e-01,6.120938690667520055e-01,-1.665590399601102556e+00,-5.037977867490713857e-01,2.539219092448553372e+00,1.407107804846432497e+00
-1.384986947312719097e-01,9.645821862890008314e-01,6.120975261653428534e-01,-1.665591975495629207e+00,-5.037997195290193631e-01,2.539221330404281662e+00,1.407105566889047532e+00
-1.385012760741943239e-01,9.645865208224244647e-01,6.120941939604910287e-01,-1.665597806878979847e+00,-5.037983971006338990e-01,2.539220516602198163e+00,1.407103324572667402e+00
-1.386571184314549787e-01,9.645760636162338253e-01,6.119569304752471295e-01,-1.665458963782008972e+00,-5.037977867490713857e-01,2.539216956218083521e+00,1.407117470199722220e+00
-1.388627101386239182e-01,9.645671180303454495e-01,6.118179700092939433e-01,-1.665391576162833287e+00,-5.038004316058423138e-01,2.539189897298812948e+00,1.407126459814945330e+00
-1.390649421075814129e-01,9.645066167152896996e-01,6.110303911515582165e-01,-1.665451486266884329e+00,-5.038122780396454559e-01,2.538619410208611704e+00,1.407156096894986996e+00
-1.390715557623827259e-01,9.635793298800506834e-01,6.080792044121653417e-01,-1.665478266064452928e+00,-5.038171145485506042e-01,2.535617196284556840e+00,1.407184652866595442e+00
