0.000000000000000000e+00
3.401827812194824219e-02
1.019592285156250000e-01
1.699483394622802734e-01
2.039551734924316406e-01
2.380025386810302734e-01
2.719545364379882812e-01
3.399467468261718750e-01
4.079644680023193359e-01
4.419579505920410156e-01
4.759366512298583984e-01
5.099737644195556641e-01
6.120412349700927734e-01
6.459543704986572266e-01
6.799716949462890625e-01
7.480211257934570312e-01
8.160119056701660156e-01
8.839545249938964844e-01
9.179608821868896484e-01
9.519708156585693359e-01
9.859485626220703125e-01
1.053944826126098633e+00
1.121940612792968750e+00
1.155937671661376953e+00
1.189932346343994141e+00
1.224013566970825195e+00
1.291933774948120117e+00
1.359969139099121094e+00
1.393962383270263672e+00
1.428002119064331055e+00
1.464013099670410156e+00
1.565966367721557617e+00
1.599926948547363281e+00
1.667922019958496094e+00
1.701963663101196289e+00
1.769953012466430664e+00
1.838036298751831055e+00
1.871922016143798828e+00
1.905958414077758789e+00
1.940014123916625977e+00
2.007925033569335938e+00
2.075938463211059570e+00
2.109924077987670898e+00
2.144010305404663086e+00
2.177909374237060547e+00
2.246002674102783203e+00
2.313902378082275391e+00
2.348140716552734375e+00
2.415956497192382812e+00
2.483917951583862305e+00
2.517933607101440430e+00
2.551949977874755859e+00
2.619948148727416992e+00
2.653984546661376953e+00
2.721953630447387695e+00
2.789908885955810547e+00
2.823899269104003906e+00
2.857945919036865234e+00
2.925925016403198242e+00
2.993995666503906250e+00
3.027933359146118164e+00
3.061899185180664062e+00
3.095887422561645508e+00
3.163899183273315430e+00
3.231884717941284180e+00
3.265912294387817383e+00
3.300063610076904297e+00
3.333909988403320312e+00
3.401919126510620117e+00
3.470699787139892578e+00
3.504869222640991211e+00
3.538872957229614258e+00
3.572900533676147461e+00
3.674869775772094727e+00
3.708877086639404297e+00
3.776947975158691406e+00
3.810865402221679688e+00
3.878938198089599609e+00
3.946938753128051758e+00
3.980859756469726562e+00
4.014911174774169922e+00
4.082870721817016602e+00
4.150971889495849609e+00
4.184895515441894531e+00
4.218909263610839844e+00
4.252899408340454102e+00
4.320861339569091797e+00
4.388972997665405273e+00
4.422846794128417969e+00
4.456908702850341797e+00
4.490896701812744141e+00
4.558836698532104492e+00
4.626893520355224609e+00
4.660859823226928711e+00
4.694838762283325195e+00
4.728841066360473633e+00
4.830879926681518555e+00
4.864926099777221680e+00
4.932836055755615234e+00
4.966862916946411133e+00
5.034881353378295898e+00
5.102863788604736328e+00
5.136866092681884766e+00
5.170876979827880859e+00
5.238868713378906250e+00
5.306892633438110352e+00
5.340829849243164062e+00
5.374864339828491211e+00
5.408959627151489258e+00
5.476886987686157227e+00
5.544812679290771484e+00
5.578886508941650391e+00
5.612888574600219727e+00
5.680835008621215820e+00
5.748878479003906250e+00
5.782816648483276367e+00
5.816795110702514648e+00
5.850780010223388672e+00
5.918835163116455078e+00
5.986839771270751953e+00
6.020894527435302734e+00
6.054830312728881836e+00
6.088837862014770508e+00
6.190810203552246094e+00
6.224784374237060547e+00
6.258782863616943359e+00
6.326821565628051758e+00
6.394797801971435547e+00
6.462811231613159180e+00
6.496857643127441406e+00
6.530806779861450195e+00
6.564775466918945312e+00
6.632842779159545898e+00
