-1.382961764168321173e-01,9.645741740232783856e-01,6.125021107072792237e-01,-1.665398558964123810e+00,-5.038425491804326972e-01,2.539260351578616071e+00,1.407006753090477957e+00
-1.383409759126205396e-01,9.645578089631965391e-01,6.124780116081264270e-01,-1.665395192581310635e+00,-5.038457682678146865e-01,2.539259757239141546e+00,1.407010492347505748e+00
-1.383576826547245064e-01,9.645469162338657920e-01,6.124707368298580867e-01,-1.665391573303624195e+00,-5.038427993577738739e-01,2.539259639501574295e+00,1.407012276094378622e+00
-1.383196930592522633e-01,9.645729045699901194e-01,6.124903836919549649e-01,-1.665407967581581605e+00,-5.038430409735105142e-01,2.539257405906714560e+00,1.407012943563700880e+00
-1.383249827727936754e-01,9.645818132238016540e-01,6.124870722547863799e-01,-1.665410263479801589e+00,-5.038424299711926624e-01,2.539257419042283193e+00,1.407013135862784425e+00
-1.383249827727936754e-01,9.645642739848087066e-01,6.124853723884766676e-01,-1.665408593043951946e+00,-5.038460206660543284e-01,2.539257401545842452e+00,1.407013105720899215e+00
-1.383302724742785372e-01,9.645558338958555300e-01,6.124800830019339060e-01,-1.665410263479801589e+00,-5.038424306078190806e-01,2.539258113676500450e+00,1.407012219491949656e+00
-1.383319429221906149e-01,9.645940634241614298e-01,6.124738377771880016e-01,-1.665408593043946395e+00,-5.038449041159667185e-01,2.539258927424748791e+00,1.407007435538475626e+00
-1.383266532086489531e-01,9.645266993143405410e-01,6.124945577792413332e-01,-1.665392606450656121e+00,-5.038450122589553937e-01,2.539260351578394470e+00,1.407015894935217171e+00
-1.383319429223387742e-01,9.645179284047246115e-01,6.124959926460079584e-01,-1.665357452697815877e+00,-5.038425101007921736e-01,2.539269222049013841e+00,1.407014262106679681e+00
-1.383336133580458926e-01,9.644892525913082437e-01,6.125058522057114097e-01,-1.665324338690441053e+00,-5.038433201939100936e-01,2.539275756750002166e+00,1.407013655653742479e+00
-1.383213634951072912e-01,9.645298995051466706e-01,6.125094714847436617e-01,-1.665343147980539174e+00,-5.038438671896858789e-01,2.539271501377085904e+00,1.407017897901694292e+00
