9.995796644141103915e-01,2.181256551864726306e-02,1.858637609856720121e-02,0.000000000000000000e+00,2.541441294631938477e-02,-9.744246589091880573e-01,-2.232295648553632994e-01,0.000000000000000000e+00,1.324206863195298740e-02,2.236124005944161164e-01,-9.745881909395109899e-01,0.000000000000000000e+00,6.232043003818816818e-01,2.975583970666779710e-01,3.047915544806485341e-02,1.000000000000000000e+00
9.995793962432880653e-01,2.181592856935979721e-02,1.859684832890761558e-02,0.000000000000000000e+00,2.542004722686495508e-02,-9.744242836699810173e-01,-2.232305612913167425e-01,0.000000000000000000e+00,1.325149376410429333e-02,2.236137076982220306e-01,-9.745877629246498808e-01,0.000000000000000000e+00,6.232064437761460907e-01,2.975609514039139203e-01,3.048589305804915578e-02,1.000000000000000000e+00
9.995793491270040798e-01,2.181138143448470290e-02,1.860471284279208853e-02,0.000000000000000000e+00,2.541735048697313024e-02,-9.744247428821438683e-01,-2.232288638471706388e-01,0.000000000000000000e+00,1.326021793196236094e-02,2.236121501645681742e-01,-9.745880016289834025e-01,0.000000000000000000e+00,6.232116178108229043e-01,2.975570519153410420e-01,3.048813913796867905e-02,1.000000000000000000e+00
9.995796778963469409e-01,2.179442654865059240e-02,1.860691831710232363e-02,0.000000000000000000e+00,2.540126416869394055e-02,-9.744260273937901395e-01,-2.232250877867383854e-01,0.000000000000000000e+00,1.326625813476908604e-02,2.236082057466655393e-01,-9.745888244371874176e-01,0.000000000000000000e+00,6.232175591488615662e-01,2.975472545361378396e-01,3.048659191836945032e-02,1.000000000000000000e+00
9.995796598153847690e-01,2.180509973844965352e-02,1.859538141485831547e-02,0.000000000000000000e+00,2.540916913839126254e-02,-9.744244607043018869e-01,-2.232310269788578549e-01,0.000000000000000000e+00,1.325247484998096428e-02,2.236139924616166452e-01,-9.745876842468955692e-01,0.000000000000000000e+00,6.232102043908085420e-01,2.975553502086697999e-01,3.048321275842340652e-02,1.000000000000000000e+00
9.995795402497272830e-01,2.180475247803916744e-02,1.860221451128592912e-02,0.000000000000000000e+00,2.541028831966313239e-02,-9.744256213358468699e-01,-2.232258332562989112e-01,0.000000000000000000e+00,1.325934567601702065e-02,2.236089685778721858e-01,-9.745887434830059481e-01,0.000000000000000000e+00,6.232126395834427512e-01,2.975520058262073886e-01,3.048581997590929168e-02,1.000000000000000000e+00
9.995799790994753797e-01,2.179552687991551108e-02,1.858944035541254536e-02,0.000000000000000000e+00,2.539846138148832075e-02,-9.744255313510650218e-01,-2.232275720242813954e-01,0.000000000000000000e+00,1.324891783217247571e-02,2.236102601518578925e-01,-9.745885889600262031e-01,0.000000000000000000e+00,6.232100040445770484e-01,2.975511647586550068e-01,3.047970454096857185e-02,1.000000000000000000e+00
9.995802375195598222e-01,2.177420806222221672e-02,1.860052485311800355e-02,0.000000000000000000e+00,2.537990318412583837e-02,-9.744303084244673174e-01,-2.232088292146395536e-01,0.000000000000000000e+00,1.326497507271167005e-02,2.235915188723801572e-01,-9.745926703626816012e-01,0.000000000000000000e+00,6.232188516033888570e-01,2.975372380225724256e-01,3.048302728592132069e-02,1.000000000000000000e+00
9.995851138313607276e-01,2.166523927772354835e-02,1.846522447719225329e-02,0.000000000000000000e+00,2.524206559649668641e-02,-9.744568088783369664e-01,-2.231087462567948321e-01,0.000000000000000000e+00,1.316011271961087248e-02,2.234865847406724559e-01,-9.746181600371283116e-01,0.000000000000000000e+00,6.232135016463467014e-01,2.974328892683626990e-01,3.040030746258856609e-02,1.000000000000000000e+00
9.995837750692041501e-01,2.172549557197673425e-02,1.846689908345817283e-02,0.000000000000000000e+00,2.529723711531979558e-02,-9.745222565461174602e-01,-2.228164450658939033e-01,0.000000000000000000e+00,1.315585976664624020e-02,2.231951620298695260e-01,-9.746849968067943237e-01,0.000000000000000000e+00,6.232273360524213102e-01,2.973602267841320979e-01,3.051690324122938169e-02,1.000000000000000000e+00
9.995839057462428956e-01,2.300110085517530212e-02,1.684374167887526391e-02,0.000000000000000000e+00,2.613299793673163132e-02,-9.753865501016252271e-01,-2.189038400780048688e-01,0.000000000000000000e+00,1.139434916027171930e-02,2.192571542942164109e-01,-9.756005684182518234e-01,0.000000000000000000e+00,6.230708067276697903e-01,2.967010140520447981e-01,3.163958180248836738e-02,1.000000000000000000e+00
9.995944924478570304e-01,2.417003654363168025e-02,1.440162847038728260e-02,0.000000000000000000e+00,2.669722156282520326e-02,-9.763769600361134060e-01,-2.143735925263916542e-01,0.000000000000000000e+00,8.880171630955339263e-03,2.146752790461371463e-01,-9.766451080706173293e-01,0.000000000000000000e+00,6.227530944813857161e-01,2.957201857548333868e-01,3.248749340597359425e-02,1.000000000000000000e+00
9.996188532180280140e-01,2.568353266142932648e-02,9.124217353390418062e-03,0.000000000000000000e+00,2.701335222858457230e-02,-9.781336858345228702e-01,-2.061686647828752661e-01,0.000000000000000000e+00,3.629634596226198693e-03,2.063405326515870275e-01,-9.784735102892450076e-01,0.000000000000000000e+00,6.220413789785207426e-01,2.936519201260127110e-01,3.317532327081940818e-02,1.000000000000000000e+00
9.995620614017919348e-01,2.798986851581631435e-02,-8.543978457110286071e-03,0.000000000000000000e+00,2.600587041662059951e-02,-9.834413549187496217e-01,-1.792973592684951878e-01,0.000000000000000000e+00,-1.342126966244614264e-02,1.790000907441476607e-01,-9.837575092644704755e-01,0.000000000000000000e+00,6.198133463746492433e-01,2.864290609157912892e-01,3.507569352828877884e-02,1.000000000000000000e+00
9.993568439349338473e-01,2.162052464926738846e-02,-2.827009542797676717e-02,0.000000000000000000e+00,1.730426916035683257e-02,-9.892880912441389674e-01,-1.448805773475600189e-01,0.000000000000000000e+00,-3.110026161538504211e-02,1.443009814261050627e-01,-9.890449941670588219e-01,0.000000000000000000e+00,6.179258532511073820e-01,2.769624230002157295e-01,3.968963065634379533e-02,1.000000000000000000e+00
9.992359900652146854e-01,1.154266002659973082e-02,-3.708031902652480366e-02,0.000000000000000000e+00,6.774764449416116260e-03,-9.919691067185848476e-01,-1.262225842858406555e-01,0.000000000000000000e+00,-3.824021156224312323e-02,1.258773620796259096e-01,-9.913085170296630499e-01,0.000000000000000000e+00,6.173540665939655225e-01,2.720265305861060967e-01,4.353078541192700879e-02,1.000000000000000000e+00
9.989238012996195515e-01,-5.067665817100555246e-04,-4.617065394770370618e-02,0.000000000000000000e+00,-5.425908017451791000e-03,-9.942904873423642487e-01,-1.064787922728197694e-01,0.000000000000000000e+00,-4.585396495191052663e-02,1.066167703595960609e-01,-9.932423058731832954e-01,0.000000000000000000e+00,6.164617855963708815e-01,2.670343334094520960e-01,4.783876583976650471e-02,1.000000000000000000e+00
9.984479654927892467e-01,-1.083371658658738995e-02,-5.445215963981665103e-02,0.000000000000000000e+00,-1.550050594142539720e-02,-9.961626361197380986e-01,-8.602606358390944841e-02,0.000000000000000000e+00,-5.331225132332639144e-02,8.673825416890464102e-02,-9.948036384747339644e-01,0.000000000000000000e+00,6.153702552369970658e-01,2.622655093068619880e-01,5.304337166070471898e-02,1.000000000000000000e+00
9.969494470448529988e-01,-2.449901235871420821e-02,-7.397530217321170165e-02,0.000000000000000000e+00,-2.644859190080678032e-02,-9.993154927097603890e-01,-2.549048681217926451e-02,0.000000000000000000e+00,-7.330158507079417851e-02,2.736979626361579418e-02,-9.969341863325769104e-01,0.000000000000000000e+00,6.102652872768161707e-01,2.498330951202663297e-01,7.219335815976940518e-02,1.000000000000000000e+00
