Time_step,act_pos1,act_pos2,act_pos3,act_pos4,act_pos5,act_pos6,act_pos7,des_pos1,des_pos2,des_pos3,des_pos4,des_pos5,des_pos6,des_pos7,trq1_stc,trq2_stc,trq3_stc,trq4_stc,trq5_stc,trq6_stc,trq7_stc,trq1_adt,trq2_adt,trq3_adt,trq4_adt,trq5_adt,trq6_adt,trq7_adt,mode
2,-0.05207108277448768,1.0433397363361558,-0.8296677377433107,-1.353001693555398,0.8513316562158852,2.326451206410658,0.032688005128213966,-0.026267114618526932,0.9950777827422996,-0.819677028039159,-1.3482119530370085,0.8606920642157654,2.251234318442549,0.09414923777725903,0.9291408331303558,-1.7340709978402482,0.3585369420338565,0.17140088436770554,0.13997322116860597,-0.6767656690084118,0.18362164651696042,0.8520110559443327,-1.519997270403139,0.2889995818116855,0.16367416759374068,0.10644757628772104,-0.5793985317996264,0.14682322417260046,static_guidance + adaptive_guidance
2,-0.05207275320232373,1.0433377874943248,-0.8296677377433107,-1.3530038408526375,0.8513316445874832,2.3264504999732742,0.03268505451481955,-0.026267114618526932,0.9950777827422996,-0.819677028039159,-1.3482119530370085,0.8606920642157654,2.251234318442549,0.09414923777725903,0.9308054112153061,-1.7329285500176994,0.3589131444564271,0.173491881021698,0.14011769520450162,-0.6768214186401482,0.18455590221928528,0.8536706410093714,-1.5188634669848027,0.2893757842342561,0.1657617002693535,0.10659200867482568,-0.5794551959039969,0.1477557132667207,static_guidance + adaptive_guidance
2,-0.05207108276260737,1.0433361170571736,-0.8296677377433107,-1.353004079282879,0.8513322491434545,2.3264501467612315,0.032686940522810154,-0.026267114618526932,0.9950777827422996,-0.819677028039159,-1.3482119530370085,0.8606920642157654,2.251234318442549,0.09414923777725903,0.9295856529523063,-1.7338855204485066,0.3597634015178813,0.17273435929661682,0.1396034988230787,-0.676971646468637,0.18359958711235524,0.8524558758017943,-1.519827846910684,0.2902260412957103,0.16500379391321773,0.10607997759739424,-0.5796058809601954,0.1468005273613311,static_guidance + adaptive_guidance
2,-0.05207442363416939,1.0433397363361556,-0.8296677377433107,-1.3530057497191845,0.851330965942316,2.326449439040626,0.03268261942793713,-0.026267114618526932,0.9950777827422996,-0.819677028039159,-1.3482119530370085,0.8606920642157654,2.251234318442549,0.09414923777725903,0.9326217365204759,-1.7363922225371646,0.3587721895724948,0.17486969926847126,0.1406991573426417,-0.6765852208738672,0.1850634867804858,0.8554819732826446,-1.5223184951000563,0.2892348293503238,0.16713643916952925,0.10717104014788417,-0.5792203714991714,0.14826183987871192,static_guidance + adaptive_guidance
2,-0.05206941232660361,1.0433377874943246,-0.829669686585142,-1.3530057497191845,0.8513309266964604,2.3264504999672924,0.03268352483611229,-0.026267114618526932,0.9950777827422996,-0.819677028039159,-1.3482119530370085,0.8606920642157654,2.251234318442549,0.09414923777725903,0.9270264046794634,-1.7367966384512703,0.3601480474450356,0.17483569156014994,0.1408692067361486,-0.6775744516884458,0.18482179988163633,0.8499016205732767,-1.5227315554183747,0.29059712288955414,0.16710243146120793,0.10734094897672547,-0.5802082289600379,0.1480206950710472,static_guidance + adaptive_guidance
2,-0.0520726479342746,1.0433376700418036,-0.829669686585142,-1.353002408847474,0.8513296173506908,2.3264501467545853,0.03268622428125162,-0.026267114618526932,0.9950777827422996,-0.819677028039159,-1.3482119530370085,0.8606920642157654,2.251234318442549,0.09414923777725903,0.9308875535881586,-1.7367963782024738,0.361885702287249,0.1698704021689197,0.14145586323122872,-0.6772534786989676,0.18403329132119858,0.8537530980354247,-1.5227318161492962,0.2923347777317675,0.16214253149961105,0.10792291586198323,-0.5798877131991295,0.14723380273791326,static_guidance + adaptive_guidance
2,-0.05206892522409991,1.043337786549501,-0.829669686585142,-1.353002408847474,0.8513348177056155,2.3264494346777598,0.03268911578636937,-0.026267114618526932,0.9950777827422996,-0.819677028039159,-1.3482119530370085,0.8606920642157654,2.251234318442549,0.09414923777725903,0.9281954439502265,-1.7357256443274094,0.3617049896886436,0.1720073864318915,0.1400165787705492,-0.6765748147759355,0.1843081279609018,0.8510721158258233,-1.5216605654854318,0.29215406513316217,0.16427951576258287,0.10650225721894563,-0.5792099710489046,0.14751037059617406,static_guidance + adaptive_guidance
2,-0.05206823722917472,1.0433397363205554,-0.8296677377433107,-1.353002408847474,0.8513322491248694,2.3264501467545826,0.032681167509384795,-0.026267114618526932,0.9950777827422996,-0.819677028039159,-1.3482119530370085,0.8606920642157654,2.251234318442549,0.09414923777725903,0.9290570600113555,-1.7371448312176043,0.3585709964686627,0.17128650746384053,0.13984257310133097,-0.6769190277214946,0.18573315203634794,0.8519357883495461,-1.5230711038496934,0.2890336362464917,0.1635586367945319,0.10631905180908117,-0.5795532622216599,0.14893063583355623,static_guidance + adaptive_guidance
2,-0.05206788939843473,1.0433357210828977,-0.8296677377433107,-1.353000263080262,0.8513309271995859,2.3264494346777598,0.032683986650716396,-0.026267114618526932,0.9950777827422996,-0.819677028039159,-1.3482119530370085,0.8606920642157654,2.251234318442549,0.09414923777725903,0.926834969419931,-1.734825956084327,0.358329135108419,0.17168670333899988,0.14054952107132926,-0.6765978320971499,0.18449855656639239,0.8497147374473397,-1.5207700389546663,0.288791774886248,0.16396229417985983,0.10702126511392245,-0.5792329883701189,0.14769772825609645,static_guidance + adaptive_guidance
2,-0.052069644589199,1.0433375550586161,-0.829669686585142,-1.3530024088474575,0.8513316780191389,2.3264494346777598,0.03268846251342001,-0.026267114618526932,0.9950777827422996,-0.819677028039159,-1.3482119530370085,0.8606920642157654,2.251234318442549,0.09414923777725903,0.9298153248894747,-1.7356356758018072,0.3616669768476117,0.17203840078410734,0.1401250474687012,-0.6767714968340675,0.18313500937000865,0.8526898465349413,-1.5215716237752177,0.2921160522921302,0.16431053011482522,0.10659948067929893,-0.5794066531070365,0.1463368608739472,static_guidance + adaptive_guidance
