Time_step,act_pos1,act_pos2,act_pos3,act_pos4,act_pos5,act_pos6,act_pos7,des_pos1,des_pos2,des_pos3,des_pos4,des_pos5,des_pos6,des_pos7,trq1_stc,trq2_stc,trq3_stc,trq4_stc,trq5_stc,trq6_stc,trq7_stc,trq1_adt,trq2_adt,trq3_adt,trq4_adt,trq5_adt,trq6_adt,trq7_adt,mode
10,0.04964051779186553,0.9697453987807558,-0.830248733813833,-1.4350516858017233,0.8547093227307002,2.2927686014970146,-0.15469338751667075,0.038922373738941474,0.9174545547367643,-0.8350606487404661,-1.4444975987279918,0.8608774785664259,2.213206517836113,0.003616434103250299,-0.38606944978730734,-1.8843895798470829,-0.16953764028795376,-0.33982251249268697,0.092637143219356,-0.7170360762120138,0.47381542581324715,-0.34591632339439626,-1.6178752148681659,-0.13440059742153457,-0.32716583934332133,0.07051313973285774,-0.6155680424540149,0.3844587066319559,static_guidance + adaptive_guidance
10,0.04964099385261547,0.9697417795030694,-0.8302475320276835,-1.4350483449300129,0.8547100348075231,2.292765651464462,-0.1546948116703166,0.038922373738941474,0.9174545547367643,-0.8350606487404661,-1.4444975987279918,0.8608774785664259,2.213206517836113,0.003616434103250299,-0.3860145000136249,-1.8800002767428383,-0.1724818222920866,-0.34336043986911374,0.09216094741210666,-0.7152087352216997,0.4746182907167733,-0.34585959016572676,-1.6135043583870716,-0.1373360038732949,-0.3306992902523486,0.07003949800992967,-0.6137444637332247,0.3852607676832883,static_guidance + adaptive_guidance
10,0.04963662526910149,0.9697376881389778,-0.8302477663524856,-1.4350539110419445,0.8547093227307002,2.2927663635412854,-0.15469409959349367,0.038922373738941474,0.9174545547367643,-0.8350606487404661,-1.4444975987279918,0.8608774785664259,2.213206517836113,0.003616434103250299,-0.38636578728097715,-1.880221721931196,-0.17427995980057917,-0.3390141535101443,0.09252824878766443,-0.7157955827361968,0.47434486838113454,-0.34622724335288085,-1.6137466563140437,-0.13913585244292262,-0.3263604619823941,0.07040424530116617,-0.6143304031136985,0.38498774727374646,static_guidance + adaptive_guidance
10,0.049640876807041184,0.9697402909325441,-0.8302494367882449,-1.4350524098878301,0.8547080003023148,2.292767075618108,-0.15469786342978478,0.038922373738941474,0.9174545547367643,-0.8350606487404661,-1.4444975987279918,0.8608774785664259,2.213206517836113,0.003616434103250299,-0.3871136091226655,-1.8835822636088193,-0.17030466071002534,-0.33928244163355115,0.09329141121720563,-0.7160538945699267,0.47548921854737297,-0.34695913775979936,-1.6170939321535038,-0.13517275102705215,-0.32662673869439784,0.07116266443125291,-0.6145878068134055,0.38612997297253826,static_guidance + adaptive_guidance
10,0.04963707286982522,0.9697402908927515,-0.8302477663525364,-1.435052507130445,0.8547087123791377,2.2927678894201913,-0.15469633755087853,0.038922373738941474,0.9174545547367643,-0.8350606487404661,-1.4444975987279918,0.8608774785664259,2.213206517836113,0.003616434103250299,-0.3867121421494383,-1.882541482976651,-0.1733365436387002,-0.340850541543514,0.09287548512848418,-0.7165644474139508,0.4752862064842403,-0.3465719213854696,-1.6160531517241492,-0.13819243628141414,-0.3281949689007124,0.07074929242685311,-0.6150973217899751,0.3859278221796132,static_guidance + adaptive_guidance
10,0.049636690268549145,0.9697402908927515,-0.8302460959166811,-1.435054901508884,0.8547093227307002,2.292767075618108,-0.15469704962770145,0.038922373738941474,0.9174545547367643,-0.8350606487404661,-1.4444975987279918,0.8608774785664259,2.213206517836113,0.003616434103250299,-0.38445948660337687,-1.8845231822289965,-0.17554889629928638,-0.3395364764124794,0.09245657567303324,-0.7161286824894795,0.47518250670580786,-0.3443206991694064,-1.6180348509764948,-0.14039259126661568,-0.32688411202128204,0.07033257218653498,-0.6146625947329583,0.3858237204750839,static_guidance + adaptive_guidance
10,0.04963670415387411,0.9697386193667334,-0.8302460959166811,-1.4350549044525411,0.8547093227307002,2.292767075618108,-0.15469410007952453,0.038922373738941474,0.9174545547367643,-0.8350606487404661,-1.4444975987279918,0.8608774785664259,2.213206517836113,0.003616434103250299,-0.3851583042470053,-1.8815315417532466,-0.1760617601565161,-0.3403745526878748,0.09264070153229274,-0.7158269872307687,0.4745592709196028,-0.34501946479477447,-1.6150517298831222,-0.1409054551238454,-0.327722192240913,0.07051669804579448,-0.6143608994742474,0.38520214953787846,static_guidance + adaptive_guidance
10,0.04964120214904551,0.9697375839297672,-0.8302477663525364,-1.4350585237180649,0.8547087123791377,2.2927663635412854,-0.1546948131284092,0.038922373738941474,0.9174545547367643,-0.8350606487404661,-1.4444975987279918,0.8608774785664259,2.213206517836113,0.003616434103250299,-0.38552789234623963,-1.8817634876712552,-0.1724715916335976,-0.33623817567624353,0.09272774062779114,-0.7157897285573114,0.47457774552931253,-0.3453722021624138,-1.615288953184401,-0.13732748427631153,-0.3235906647193344,0.07060154792616008,-0.614324548934813,0.3852202216728188,static_guidance + adaptive_guidance
10,0.04963877077064917,0.9697339712060804,-0.8302494367883917,-1.4350515635808307,0.8547100348075231,2.292763650867009,-0.15469409959349367,0.038922373738941474,0.9174545547367643,-0.8350606487404661,-1.4444975987279918,0.8608774785664259,2.213206517836113,0.003616434103250299,-0.3866918388650627,-1.8806818766929678,-0.17107226570683803,-0.34356712831312075,0.09174073120277994,-0.7162111455192167,0.4740816695285273,-0.3465452572958977,-1.6142257554250399,-0.1359403560249366,-0.3309102913987595,0.06961928180060295,-0.6147494254557492,0.38472454842113923,static_guidance + adaptive_guidance
10,0.049641686631498746,0.9697354018060839,-0.83024414707485,-1.4350515635808307,0.8547093227307002,2.2927670756180096,-0.15469704962770145,0.038922373738941474,0.9174545547367643,-0.8350606487404661,-1.4444975987279918,0.8608774785664259,2.213206517836113,0.003616434103250299,-0.38891613109537976,-1.881029516490529,-0.17489887419123698,-0.344078735959336,0.0925119108274611,-0.7161899230361239,0.47544875302551237,-0.3487586259065415,-1.6145661037845218,-0.13972833853728464,-0.33142189904497477,0.07038790734096284,-0.6147238352797285,0.3860899667947884,static_guidance + adaptive_guidance
