9.996658551924109126e-01,2.004434519332562101e-02,1.572097609580765804e-02,0.000000000000000000e+00,2.303004325309721684e-02,-9.748917301398614121e-01,-2.214418174462010336e-01,0.000000000000000000e+00,1.088780298034681786e-02,2.217341476416357093e-01,-9.750463699311425758e-01,0.000000000000000000e+00,6.228719311730610553e-01,2.955509267658624206e-01,2.873581083087355798e-02,1.000000000000000000e+00
9.996660449787062586e-01,2.003588267378415486e-02,1.571969539532086166e-02,0.000000000000000000e+00,2.302152666417284915e-02,-9.748915197197582927e-01,-2.214436293727125582e-01,0.000000000000000000e+00,1.088838879173246836e-02,2.217358376494339423e-01,-9.750459790653075443e-01,0.000000000000000000e+00,6.228727342706346093e-01,2.955491687222390196e-01,2.873481991778175856e-02,1.000000000000000000e+00
9.996661684105300205e-01,2.003149064724958975e-02,1.571744314662225014e-02,0.000000000000000000e+00,2.301675238865790937e-02,-9.748914616467410088e-01,-2.214443813217405743e-01,0.000000000000000000e+00,1.088714968059604528e-02,2.217364898035772691e-01,-9.750458445947145503e-01,0.000000000000000000e+00,6.228729120706200106e-01,2.955490873246391370e-01,2.873423586978107042e-02,1.000000000000000000e+00
9.996660621824855486e-01,2.003619020189824351e-02,1.571820931165562180e-02,0.000000000000000000e+00,2.302145464113517989e-02,-9.748923830425791914e-01,-2.214398361022146822e-01,0.000000000000000000e+00,1.088696146632551522e-02,2.217320140377157522e-01,-9.750468645253976829e-01,0.000000000000000000e+00,6.228723169101479940e-01,2.955494851372269527e-01,2.873627384898663414e-02,1.000000000000000000e+00
9.996661120128548239e-01,2.003779934433196422e-02,1.571298799549702280e-02,0.000000000000000000e+00,2.302190395564882724e-02,-9.748915992889152227e-01,-2.214432398502295674e-01,0.000000000000000000e+00,1.088143429158931925e-02,2.217353146050154988e-01,-9.750461756474779751e-01,0.000000000000000000e+00,6.228700320445176297e-01,2.955519385694794776e-01,2.873305884401450988e-02,1.000000000000000000e+00
9.996660774575041319e-01,2.003735152758949131e-02,1.571575724219977099e-02,0.000000000000000000e+00,2.302204905862751880e-02,-9.748922536436140929e-01,-2.214403439846172883e-01,0.000000000000000000e+00,1.088430153728673494e-02,2.217324780334710699e-01,-9.750467887056404326e-01,0.000000000000000000e+00,6.228710610066096054e-01,2.955489218429019904e-01,2.873330191221114271e-02,1.000000000000000000e+00
9.996662542931440409e-01,2.003236510766024867e-02,1.571086493216187346e-02,0.000000000000000000e+00,2.301611028057596459e-02,-9.748922098237535749e-01,-2.214411542458154802e-01,0.000000000000000000e+00,1.088061926588145857e-02,2.217331212608355806e-01,-9.750466835287007195e-01,0.000000000000000000e+00,6.228702234041869623e-01,2.955498763850193389e-01,2.873168528748140313e-02,1.000000000000000000e+00
9.996661475957374643e-01,2.003149094858048054e-02,1.571876657637420391e-02,0.000000000000000000e+00,2.301703382087785799e-02,-9.748917065324880227e-01,-2.214432739765875291e-01,0.000000000000000000e+00,1.088846587065042844e-02,2.217354130828873282e-01,-9.750460747554164920e-01,0.000000000000000000e+00,6.228734062902205881e-01,2.955488763562377774e-01,2.873495597840112700e-02,1.000000000000000000e+00
9.996660297462650613e-01,2.003736916547523353e-02,1.571876933712853391e-02,0.000000000000000000e+00,2.302275376714730051e-02,-9.748918400909156734e-01,-2.214420913790649814e-01,0.000000000000000000e+00,1.088719264149609275e-02,2.217342947358729166e-01,-9.750463432957287013e-01,0.000000000000000000e+00,6.228735088654977492e-01,2.955494430756519519e-01,2.873490313936679502e-02,1.000000000000000000e+00
9.996662084583721741e-01,2.003057856199794845e-02,1.571605835259989870e-02,0.000000000000000000e+00,2.301551829573020638e-02,-9.748922536963575691e-01,-2.214410226259446723e-01,0.000000000000000000e+00,1.088608133683087627e-02,2.217330897632563969e-01,-9.750466297245313774e-01,0.000000000000000000e+00,6.228726469006575783e-01,2.955476803931219032e-01,2.873438697848753470e-02,1.000000000000000000e+00
