-1.391302863007648771e-01,9.642345720006707532e-01,6.122621643668726410e-01,-1.665540231627934409e+00,-5.036764682498241497e-01,2.539216956218083077e+00,1.406987579892079010e+00
-1.391322351427454473e-01,9.642309527229843136e-01,6.122604939310174466e-01,-1.665538558357656296e+00,-5.036758578435293066e-01,2.539218380371729200e+00,1.406990165409114590e+00
-1.391327282375062202e-01,9.642187028600457399e-01,6.122621643668731961e-01,-1.665536887933449339e+00,-5.036758578982617474e-01,2.539219092448552040e+00,1.406983816057443715e+00
-1.391302859392072877e-01,9.642223221377321796e-01,6.122720120303775104e-01,-1.665538558357590349e+00,-5.036771803264228353e-01,2.539218380371729200e+00,1.406984629859305391e+00
-1.391255043922236534e-01,9.642256630094426795e-01,6.122682767589705533e-01,-1.665538558357640087e+00,-5.036758578982617474e-01,2.539219092448552040e+00,1.406984629859526992e+00
-1.391315231977799660e-01,9.642223221377321796e-01,6.122646370067852395e-01,-1.665532831794336976e+00,-5.036758577347373311e-01,2.539218380371729644e+00,1.406983103980620653e+00
-1.391262338071528326e-01,9.642276118512738137e-01,6.122716012615643244e-01,-1.665538558357640087e+00,-5.036764682478054311e-01,2.539219092448552484e+00,1.406989817847808188e+00
-1.391279027871320240e-01,9.642276118512738137e-01,6.122677995947086727e-01,-1.665538558357640087e+00,-5.036758578982617474e-01,2.539219804525375324e+00,1.406988291968901850e+00
-1.391391952911264773e-01,9.642329015648154478e-01,6.122494438611596479e-01,-1.665536649466867081e+00,-5.036745335075835106e-01,2.539219092448552484e+00,1.406987579892079010e+00
-1.391902587466422592e-01,9.641756481738480433e-01,6.122294438399802363e-01,-1.665487024418061512e+00,-5.036758578437287026e-01,2.539220516602198163e+00,1.406991343726714527e+00
-1.391949962921306683e-01,9.641692614563965869e-01,6.122278437196162493e-01,-1.665479354845494475e+00,-5.036764682495750156e-01,2.539221330404281662e+00,1.406992055803537367e+00
-1.391926921200818679e-01,9.641858765589891300e-01,6.122311051184671227e-01,-1.665481706691298136e+00,-5.036764682498241497e-01,2.539220516602198163e+00,1.406988291968901850e+00
-1.391707749763783919e-01,9.642087058853684445e-01,6.122311051184671227e-01,-1.665510612855871653e+00,-5.036771803266471004e-01,2.539219804525375324e+00,1.406995819639828449e+00
-1.390910461733069203e-01,9.642733937814582657e-01,6.122330539602982569e-01,-1.665579799757025414e+00,-5.036785027550325644e-01,2.539214718262353898e+00,1.407005483540235469e+00
-1.391978768736819028e-01,9.643222387500989257e-01,6.119547516561408829e-01,-1.665609498355594909e+00,-5.036865243334092135e-01,2.539090462249591784e+00,1.407044145257608347e+00
-1.392201938064052402e-01,9.642283811253442583e-01,6.110425231658225265e-01,-1.665627963651690635e+00,-5.036918272924275630e-01,2.537948499324141682e+00,1.407073510185017806e+00
