-1.390446231742152594e-01,9.644688863021302350e-01,6.121920896329376971e-01,-1.665614039702527638e+00,-5.038689284688896430e-01,2.539366662413795606e+00,1.407085369660132645e+00
-1.390446495424753626e-01,9.644809156969972319e-01,6.121904191970823916e-01,-1.665615991525482453e+00,-5.038695388204521564e-01,2.539364780914413977e+00,1.407079367866118647e+00
-1.390410038964790262e-01,9.644691983041053795e-01,6.121904191970823916e-01,-1.665615991525482453e+00,-5.038657098180717719e-01,2.539368256771348253e+00,1.407088319690693812e+00
-1.390462936140396122e-01,9.644674134249743291e-01,6.121940384747688313e-01,-1.665614042683651430e+00,-5.038691811925835040e-01,2.539367893059798931e+00,1.407083170946635375e+00
-1.390462936100702873e-01,9.644712491535545329e-01,6.121904191970823916e-01,-1.665614042683651430e+00,-5.038689284626088893e-01,2.539368002123264301e+00,1.407082419623931324e+00
-1.390496344817312158e-01,9.644565981176498326e-01,6.121920899539301519e-01,-1.665605412094361748e+00,-5.038678555852836860e-01,2.539367846450016231e+00,1.407083843797177769e+00
-1.390480432593174942e-01,9.644618875101992339e-01,6.121887487612273082e-01,-1.665609031372048188e+00,-5.038695388184333268e-01,2.539365545917338984e+00,1.407084657599334987e+00
-1.390479640458759381e-01,9.644513080831158547e-01,6.121957089106241368e-01,-1.665602761493236716e+00,-5.038688843172759446e-01,2.539365190579577991e+00,1.407085369658138907e+00
-1.390496344817312158e-01,9.644546489548263546e-01,6.121940384747690533e-01,-1.665604367027418098e+00,-5.038689284688896430e-01,2.539369032962493833e+00,1.407082419623931324e+00
-1.390496345915824272e-01,9.644671772237408680e-01,6.121870783253720028e-01,-1.665600789391625813e+00,-5.038695388204438297e-01,2.539364572367400985e+00,1.407086896021561895e+00
-1.390683488855482264e-01,9.644476888054294150e-01,6.121762560645506168e-01,-1.665592607682211401e+00,-5.038709615023783117e-01,2.539366806002436139e+00,1.407086895537045246e+00
-1.390446612999041986e-01,9.644546489548263546e-01,6.121764988969177201e-01,-1.665598852575870925e+00,-5.038715733256604601e-01,2.539359177161139680e+00,1.407093855240286961e+00
-1.390859682134616693e-01,9.644671858905342621e-01,6.121218902585802146e-01,-1.665598852575870925e+00,-5.038722854024834108e-01,2.539345329420210184e+00,1.407096805757380276e+00
-1.391536600295567860e-01,9.645073633012647418e-01,6.120241490300978304e-01,-1.665620044779961617e+00,-5.038755406108167412e-01,2.539305889418237872e+00,1.407108752297863807e+00
-1.391910354769259894e-01,9.646031309966849321e-01,6.117204406200178468e-01,-1.665688207177691282e+00,-5.038848993347750937e-01,2.539248450299297577e+00,1.407110279631283545e+00
-1.396217880911305720e-01,9.645957695443205804e-01,6.111945607951962955e-01,-1.665842947989923939e+00,-5.039170318044742247e-01,2.539097205034012816e+00,1.407124419442481456e+00
-1.393039162465050662e-01,9.631902336486968252e-01,6.069330441168403478e-01,-1.665885688626522532e+00,-5.047821149962239407e-01,2.532463873889203576e+00,1.407159741393273711e+00
-1.390662508414927667e-01,9.612769494389963310e-01,6.027956738620970922e-01,-1.666141361360409245e+00,-5.060736080248331437e-01,2.526900325982607498e+00,1.407175893477798256e+00
