-1.384856890570698995e-01,9.631162517938499645e-01,6.144594834477776768e-01,-1.665195381442897249e+00,-5.038090914985291491e-01,2.539664531579818529e+00,1.406928963001258914e+00
-1.384840215510268480e-01,9.631152083581617784e-01,6.144594834478277479e-01,-1.665187273594388673e+00,-5.038090782529778267e-01,2.539664414015819105e+00,1.406929297750143748e+00
-1.384840977261444228e-01,9.631152083580952761e-01,6.144594834478277479e-01,-1.665190891927249783e+00,-5.038084059132825754e-01,2.539663741008181042e+00,1.406924959871913794e+00
-1.384859263718592748e-01,9.631152083580952761e-01,6.144598747472017619e-01,-1.665187793749401957e+00,-5.038101555517435770e-01,2.539667597272813993e+00,1.406921992558912704e+00
-1.384840186212146496e-01,9.631224567657572511e-01,6.144575346059967247e-01,-1.665189463757218435e+00,-5.038115863047570864e-01,2.539662887957590431e+00,1.406926769403288535e+00
-1.384840186212146496e-01,9.631171571999266323e-01,6.144640759304903499e-01,-1.665185603213918508e+00,-5.038097903358570440e-01,2.539661463834913757e+00,1.406923102914980683e+00
-1.384787289081958195e-01,9.631189071086420084e-01,6.144696026433976721e-01,-1.665182947863371510e+00,-5.038083661761548759e-01,2.539667710972742576e+00,1.406924946400900156e+00
-1.384840186212146496e-01,9.631046289310120079e-01,6.144662315959060761e-01,-1.665169384420963627e+00,-5.038087635404534526e-01,2.539664767050970440e+00,1.406924757629306466e+00
-1.385370451975365957e-01,9.631817504444082356e-01,6.143988732209776371e-01,-1.665194997868707505e+00,-5.038123366422452287e-01,2.539654953562021866e+00,1.406928362658188103e+00
-1.385335058693912269e-01,9.631564884018478656e-01,6.143983995580236668e-01,-1.665207963140387104e+00,-5.038101878636809250e-01,2.539637354930242008e+00,1.406935603579687610e+00
-1.385813361554643353e-01,9.632012697565186521e-01,6.143306610921002164e-01,-1.665224822178221320e+00,-5.038104006834567272e-01,2.539612992832022353e+00,1.406938661115765488e+00
-1.387926673666415867e-01,9.622760649375498021e-01,6.143293116719419356e-01,-1.665289468525445571e+00,-5.038130455381339967e-01,2.539173234939972712e+00,1.406941698070486968e+00
-1.390372113772854468e-01,9.602431298695036643e-01,6.142955776473476570e-01,-1.665553360496824009e+00,-5.038137576149569474e-01,2.537451388266456220e+00,1.406946214270260676e+00
-1.411513628589438907e-01,9.539341581063608411e-01,6.140451305933843917e-01,-1.667200913616681657e+00,-5.038178441094027793e-01,2.529342506633204479e+00,1.406956165598773234e+00
-1.458180713155561858e-01,9.443843824436173318e-01,6.122070930297082159e-01,-1.670129311924604121e+00,-5.038448648796054474e-01,2.513435182914598442e+00,1.406954745022927611e+00
-1.490281681805559200e-01,9.381049164307497801e-01,6.109366387501790063e-01,-1.671599443766734527e+00,-5.038461874736107626e-01,2.501022631350160896e+00,1.406951694718561852e+00
-1.525261270760181753e-01,9.307646667929820872e-01,6.094669652516688796e-01,-1.673174104565585241e+00,-5.038468373987516902e-01,2.486667340204894661e+00,1.406952508520671108e+00
-1.561358693229245309e-01,9.226928584595514016e-01,6.080752902003413451e-01,-1.674967446812837935e+00,-5.038570170796609071e-01,2.470341143095157399e+00,1.406945565717887536e+00
-1.639238175243175610e-01,9.039596196591664912e-01,6.072539072893378131e-01,-1.678713993520976944e+00,-5.038705210275565838e-01,2.431662024569376523e+00,1.406949917352285029e+00
-1.708649002826661545e-01,8.817249731821790171e-01,6.072583462156186940e-01,-1.682793878788487740e+00,-5.038855796257654118e-01,2.385904741889846026e+00,1.406949922005393150e+00
-1.741098936607440584e-01,8.692865128878589642e-01,6.072432090459579657e-01,-1.684822170496495408e+00,-5.038946053584402174e-01,2.360097487344205103e+00,1.406948341303630556e+00
-1.772721070603600624e-01,8.558950581506576949e-01,6.072381856447632842e-01,-1.686792197330156728e+00,-5.038992808015965164e-01,2.333615537480855373e+00,1.406949694067935130e+00
-1.803034102690787566e-01,8.416490984181963508e-01,6.072136277260139492e-01,-1.689044298476030992e+00,-5.039045192248535754e-01,2.307004216645113903e+00,1.406943318188795811e+00
-1.863301713918835145e-01,8.105488848259785328e-01,6.071992117363275154e-01,-1.694769547677835053e+00,-5.039109155737370171e-01,2.254845937890397334e+00,1.406948340653390694e+00
-1.921462133889514090e-01,7.766252798502557564e-01,6.072131621745493479e-01,-1.702097107675240917e+00,-5.039111652817417353e-01,2.203378297802220942e+00,1.406941412395798841e+00
-1.949090551360782853e-01,7.591771738521927437e-01,6.072073426620809844e-01,-1.706507538099014676e+00,-5.039104530413945904e-01,2.177141666662075981e+00,1.406929848820242857e+00
-2.005969686895290316e-01,7.227496499828672816e-01,6.072492153735972176e-01,-1.716561176621543838e+00,-5.039098426898320771e-01,2.124546438475269472e+00,1.406902404728580303e+00
-2.067174782287143076e-01,6.846698291986850204e-01,6.072664059408778847e-01,-1.728917867159655675e+00,-5.039017173847384345e-01,2.069864202979551759e+00,1.406355936502594606e+00
-2.098172090191408601e-01,6.650168714159948591e-01,6.072990282794994421e-01,-1.735766513792011745e+00,-5.038901777488212774e-01,2.041775754322643355e+00,1.405837912247505761e+00
-2.160124280127789786e-01,6.250404169939056676e-01,6.073168258859711344e-01,-1.749745182902138430e+00,-5.038773239850997676e-01,1.988278132206080295e+00,1.405356317351174278e+00
-2.190236664141538281e-01,6.045000042286208242e-01,6.073579412510325959e-01,-1.756691417400727540e+00,-5.038602548631621048e-01,1.963808051716131153e+00,1.405113377984401168e+00
-2.218777662279785290e-01,5.838018101106072777e-01,6.073772867156013167e-01,-1.763415904993445249e+00,-5.038542704979578346e-01,1.941017997903684567e+00,1.404788555307475040e+00
-2.273004892255277298e-01,5.426206494264868008e-01,6.074198030000576010e-01,-1.776132691943875574e+00,-5.038502758247193070e-01,1.897759949806985480e+00,1.403732623885624253e+00
-2.324070639879441402e-01,5.017187251691859196e-01,6.073847334939688203e-01,-1.788679134920287961e+00,-5.038262610803100339e-01,1.854943725639086605e+00,1.403634429102629255e+00
-2.350208096085557030e-01,4.818773333287795779e-01,6.073799896891578509e-01,-1.794778596809757820e+00,-5.037809661763182900e-01,1.833627063512943911e+00,1.402897778708054988e+00
