9.996506038713041109e-01,2.049653284433702177e-02,1.610308114326796866e-02,0.000000000000000000e+00,2.355345561572100982e-02,-9.749250999363745507e-01,-2.212397594100500853e-01,0.000000000000000000e+00,1.116486495591064408e-02,2.215460077487569346e-01,-9.750860024844496543e-01,0.000000000000000000e+00,6.228755538827335236e-01,2.957989358382387413e-01,2.882173301091161405e-02,1.000000000000000000e+00
9.996506820343239452e-01,2.049897444727661125e-02,1.609511901568996123e-02,0.000000000000000000e+00,2.355397890422354298e-02,-9.749269441026428007e-01,-2.212315769542627653e-01,0.000000000000000000e+00,1.115675955621277596e-02,2.215376661701872196e-01,-9.750879904829469202e-01,0.000000000000000000e+00,6.228729027664513529e-01,2.957932392746404071e-01,2.881476654576519900e-02,1.000000000000000000e+00
9.996509326010923902e-01,2.049332473125411655e-02,1.608674897031809811e-02,0.000000000000000000e+00,2.354660418327422788e-02,-9.749273229847776889e-01,-2.212306923335447539e-01,0.000000000000000000e+00,1.114987336026221874e-02,2.215365214863472543e-01,-9.750883293178004285e-01,0.000000000000000000e+00,6.228721886794118534e-01,2.957904120001754733e-01,2.880823876873668185e-02,1.000000000000000000e+00
9.996507383848556305e-01,2.049393979952346748e-02,1.609803029301013974e-02,0.000000000000000000e+00,2.354968732436319920e-02,-9.749275736916451773e-01,-2.212292593303492871e-01,0.000000000000000000e+00,1.116076937156496897e-02,2.215353612640531544e-01,-9.750884682615420518e-01,0.000000000000000000e+00,6.228758572098697099e-01,2.957916179444082250e-01,2.881570691535989201e-02,1.000000000000000000e+00
9.996509284828066777e-01,2.049664548048611354e-02,1.608277366371667003e-02,0.000000000000000000e+00,2.354896949235557244e-02,-9.749271164204875717e-01,-2.212313508639530690e-01,0.000000000000000000e+00,1.114524616470856898e-02,2.215371233231367976e-01,-9.750882454822421552e-01,0.000000000000000000e+00,6.228695526514301806e-01,2.957927469303674450e-01,2.880760586323012976e-02,1.000000000000000000e+00
9.996509083598478229e-01,2.049965272051575138e-02,1.608019138187715552e-02,0.000000000000000000e+00,2.355130802649559735e-02,-9.749274998604514630e-01,-2.212294121659659774e-01,0.000000000000000000e+00,1.114210918037359874e-02,2.215351576062578598e-01,-9.750887279357624005e-01,0.000000000000000000e+00,6.228675499649400926e-01,2.957934703647749908e-01,2.880628143656222689e-02,1.000000000000000000e+00
9.996519958056572230e-01,2.046706566162313778e-02,1.605407755611272524e-02,0.000000000000000000e+00,2.351346655095893148e-02,-9.749338666459669289e-01,-2.212053784579151861e-01,0.000000000000000000e+00,1.112445308180700677e-02,2.215101498308208461e-01,-9.750946108278714108e-01,0.000000000000000000e+00,6.228685834606857430e-01,2.957660400635577225e-01,2.878587692408356852e-02,1.000000000000000000e+00
9.996521990676288105e-01,2.047036119615926186e-02,1.603721026117509163e-02,0.000000000000000000e+00,2.351279601082745252e-02,-9.749368232572989124e-01,-2.211924184549014516e-01,0.000000000000000000e+00,1.110759198188133144e-02,2.214968316793655134e-01,-9.750978284030618060e-01,0.000000000000000000e+00,6.228621807508792907e-01,2.957587912782703721e-01,2.877828978804489873e-02,1.000000000000000000e+00
9.996540082040200614e-01,2.040999105703380362e-02,1.600134519023255208e-02,0.000000000000000000e+00,2.344550245499005606e-02,-9.749478335112631289e-01,-2.211510281403542277e-01,0.000000000000000000e+00,1.108699977898678322e-02,2.214539349513733602e-01,-9.751078059017133093e-01,0.000000000000000000e+00,6.228689205137887264e-01,2.957084519112727072e-01,2.874966423028307849e-02,1.000000000000000000e+00
9.996546929320895281e-01,2.038482367740471549e-02,1.599064613139290769e-02,0.000000000000000000e+00,2.341836051652235184e-02,-9.749530119572664688e-01,-2.211310737263776083e-01,0.000000000000000000e+00,1.108262403629229134e-02,2.214334535998402076e-01,-9.751125068787280803e-01,0.000000000000000000e+00,6.228747300275212506e-01,2.956849489300503175e-01,2.874131541615189758e-02,1.000000000000000000e+00
