Time,Time_step,act_pos1,act_pos2,act_pos3,act_pos4,act_pos5,act_pos6,act_pos7,des_pos1,des_pos2,des_pos3,des_pos4,des_pos5,des_pos6,des_pos7,trq1,trq2,trq3,trq4,trq5,trq6,trq7,mode
12.575376033782959,0,-0.9526136125717598,0.622696243053481,0.6247072002781351,-1.3621872082480757,-0.19147358402307316,2.042964716755091,0.3440306140507958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
12.59207820892334,0,-0.9526083348634107,0.6219282372716446,0.6248035767544337,-1.3621912032295076,-0.1914238193844094,2.04181891242528,0.3440944771301754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
12.608803749084473,0,-0.9526011656353714,0.6212483380878693,0.6249248297777772,-1.3621945583811685,-0.1913493408886013,2.0406459263205847,0.34418901092467175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
12.625475883483887,0,-0.9526038044954253,0.6206196472675137,0.6251072216427176,-1.3621926338867854,-0.1912803744402469,2.0392734576589464,0.3442988004238882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
12.642149448394775,0,-0.9526044967688511,0.6199464838962985,0.6253676791172443,-1.3622003712788313,-0.1912265213805367,2.0376610963128723,0.34444771496102444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
12.658859968185425,0,-0.9526027232813095,0.6194325987299598,0.6255874872834436,-1.3621965831622556,-0.19119171541113106,2.0363100273476102,0.3445705367947994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
12.675527811050415,0,-0.9525960577465018,0.6188863400017673,0.6258716157250865,-1.3621988893810053,-0.19116088977945186,2.034808827776225,0.34474653459250343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
12.692213773727417,0,-0.95259482429391,0.6184308989138853,0.6261809865170149,-1.3621953895634271,-0.19114016274718842,2.0334768557250356,0.34497318469893634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
12.708880186080933,0,-0.9525947879369853,0.6180377243996344,0.6264750918936015,-1.3621972984175574,-0.19112600133138088,2.0322913754668632,0.34520340297550556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
12.725574493408203,0,-0.9525947879369845,0.617686458235627,0.6267717164916008,-1.3621956279821563,-0.19111446727985842,2.031084216597015,0.3454597999771311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
12.742234468460083,0,-0.9525981288450337,0.6173741110631481,0.6271125474959173,-1.362187927555382,-0.1910952115160825,2.0299313327047517,0.34575778406003604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
12.758939027786255,0,-0.9525986042490678,0.6171226805703582,0.6274276086472527,-1.362178489033012,-0.19108738514601764,2.0288687986938876,0.3460809332191316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
12.77560305595398,0,-0.9525957416234304,0.616910191262941,0.6277482749146335,-1.3621845384132008,-0.19106848375952123,2.0278240214457184,0.3464827800599707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
12.792295455932617,0,-0.9525911686643145,0.6167594046147329,0.6280730224141818,-1.3621791310896114,-0.1910524280807181,2.0270041273597483,0.3469609554578649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
12.808969736099243,0,-0.952594787941022,0.6166578934039649,0.6283782146939164,-1.3621831862358966,-0.1910314124686521,2.0264019009056553,0.34743123530840575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
12.825663566589355,0,-0.9525947879369845,0.6166209606142987,0.6286798668768918,-1.362180804361186,-0.19098328388375177,2.026073375064737,0.3478477574298111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
12.842334032058716,0,-0.952598128808695,0.616605383493799,0.6290024136494548,-1.3621808015254986,-0.1908761118590635,2.0259050316495593,0.3482100771773568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
12.859020233154297,0,-0.9525964583728397,0.6166115267150676,0.6293284034486584,-1.3621824719613058,-0.19075594853398875,2.025832452398177,0.34846317578965597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
12.875685691833496,0,-0.9525969337041964,0.6166207237147601,0.6296500014588339,-1.3621958355641306,-0.19067140431157914,2.025793093348965,0.34864234291874796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
12.892393589019775,0,-0.952594787937001,0.6166253334596962,0.6299279962530504,-1.362194202315135,-0.19062211536943904,2.025736543475367,0.3487937495624291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
12.90906572341919,0,-0.9525928390956762,0.6166217141820672,0.6301692502810451,-1.3621958724239416,-0.1906011029636609,2.0256717949024705,0.3489046276810209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
12.92574954032898,0,-0.9525911686598209,0.6166217141820672,0.6303877454697437,-1.3621958724239416,-0.19058719866723195,2.0256434508170487,0.3489723833666559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
12.94242787361145,0,-0.9525997992445502,0.6166180952677685,0.6305602725986579,-1.3621925315522312,-0.1905741175570856,2.025604739727794,0.3490130667942488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
12.959122657775879,0,-0.952598128808695,0.6165991174919098,0.6306749961039773,-1.3621958724239416,-0.19057516725557783,2.025559389742381,0.3490319549663386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
