Time_step,act_pos1,act_pos2,act_pos3,act_pos4,act_pos5,act_pos6,act_pos7,des_pos1,des_pos2,des_pos3,des_pos4,des_pos5,des_pos6,des_pos7,trq1,trq2,trq3,trq4,trq5,trq6,trq7,mode
14,0.08667760954360712,0.9206533838991533,-0.851504770119769,-1.4949769733663245,0.863356600941935,2.1174522231642348,-0.19420380928513514,0.08974630589679577,0.882549679220773,-0.8446778465046947,-1.494824364054466,0.8576826736149101,2.200681887021574,-0.013267109520370468,0.09675492333774562,-1.1653571036512687,0.1959910283491841,0.0035856381223397698,-0.06523100257575622,0.6426222111942684,0.44323569988304723,adaptive_guidance
14,0.08667423232961126,0.9206533838991533,-0.8515040738874685,-1.4949786438021762,0.8633552784726748,2.117453736365634,-0.19420793855211393,0.08974630589679577,0.882549679220773,-0.8446778465046947,-1.494824364054466,0.8576826736149101,2.200681887021574,-0.013267109520370468,0.09920051470481768,-1.1653031572012766,0.19566250901432986,0.00588110780628046,-0.06423281158913689,0.6430530706863439,0.44481748239870583,adaptive_guidance
14,0.08667208447068855,0.9206514350573222,-0.8515032203493194,-1.4949769733663192,0.8633552784522374,2.1174541369090716,-0.19421028688572697,0.08974630589679577,0.882549679220773,-0.8446778465046947,-1.494824364054466,0.8576826736149101,2.200681887021574,-0.013267109520370468,0.10064044648797131,-1.162846050877753,0.19232520545210297,0.003914943675035187,-0.06465141486890193,0.6429454125423809,0.44457517723734996,adaptive_guidance
14,0.0866735181476057,0.9206533838991533,-0.8515040408075439,-1.4949819846738848,0.8633558888037999,2.1174555610814907,-0.19420896584715203,0.08974630589679577,0.882549679220773,-0.8446778465046947,-1.494824364054466,0.8576826736149101,2.200681887021574,-0.013267109520370468,0.09803036644674959,-1.1657452079732396,0.19625858380247505,0.008825252301052954,-0.06467937199376735,0.6425938403503583,0.4446591289204031,adaptive_guidance
14,0.08667714651538311,0.9206567247708638,-0.8515044083288839,-1.4949786438021744,0.8633545663754144,2.117454849004745,-0.1942040057838161,0.08974630589679577,0.882549679220773,-0.8446778465046947,-1.494824364054466,0.8576826736149101,2.200681887021574,-0.013267109520370468,0.09472880871458124,-1.1693386279833518,0.19403301946527982,0.005179207622346874,-0.06393129208333344,0.6428282558002513,0.44350389395682904,adaptive_guidance
14,0.0866765960616688,0.9206533838991533,-0.851507850306435,-1.4949786438021744,0.8633566008806227,2.117455561081568,-0.19420400139523886,0.08974630589679577,0.882549679220773,-0.8446778465046947,-1.494824364054466,0.8576826736149101,2.200681887021574,-0.013267109520370468,0.09887798627667868,-1.1669765406187584,0.1971092989567301,0.005974753013234271,-0.06472862756173994,0.6428557568465652,0.4431374772262623,adaptive_guidance
14,0.08667546698557994,0.9206567247708638,-0.8515046879298228,-1.4949786438021744,0.8633566008808498,2.1174555473455183,-0.1942055272748138,0.08974630589679577,0.882549679220773,-0.8446778465046947,-1.494824364054466,0.8576826736149101,2.200681887021574,-0.013267109520370468,0.09612140298509651,-1.1675510630177974,0.19626366806819354,0.005784159567716852,-0.06486636053611125,0.642784269638072,0.4437031781300012,adaptive_guidance
14,0.08667554594275585,0.9206533838991533,-0.851505110375696,-1.4949753029304638,0.8633545663754144,2.117454849004745,-0.19420328931841582,0.08974630589679577,0.882549679220773,-0.8446778465046947,-1.494824364054466,0.8576826736149101,2.200681887021574,-0.013267109520370468,0.09702803917162214,-1.1642660285927917,0.19278181172870065,0.001514666779139768,-0.06413766726812418,0.6427857795328656,0.44324488668333073,adaptive_guidance
14,0.08667759785160867,0.9206514350573222,-0.8515044403531897,-1.4949769733663192,0.8633566008806227,2.117455561081568,-0.1942025772415929,0.08974630589679577,0.882549679220773,-0.8446778465046947,-1.494824364054466,0.8576826736149101,2.200681887021574,-0.013267109520370468,0.09573100508517286,-1.164030971133147,0.19584041817619052,0.004113855236855065,-0.06507683460042112,0.6426169140129703,0.442584622475058,adaptive_guidance
14,0.08667713742142787,0.9206533838991533,-0.8515058704420305,-1.4949769733663192,0.8633558893006567,2.117454849004745,-0.19420481519732208,0.08974630589679577,0.882549679220773,-0.8446778465046947,-1.494824364054466,0.8576826736149101,2.200681887021574,-0.013267109520370468,0.09490839760796435,-1.1648708848107208,0.19511118801145025,0.0036823865351799743,-0.0645783908485662,0.643067762298019,0.44344443804534067,adaptive_guidance
