Time,Time_step,act_pos1,act_pos2,act_pos3,act_pos4,act_pos5,act_pos6,act_pos7,des_pos1,des_pos2,des_pos3,des_pos4,des_pos5,des_pos6,des_pos7,trq1,trq2,trq3,trq4,trq5,trq6,trq7,mode
0.15048694610595703,0,-0.9861829234301822,0.7437426642586553,0.5586559192256172,-1.1601577259682805,-0.3352153159379959,1.9971390448386726,-0.19004172202779185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
0.16718316078186035,0,-0.9861790894091403,0.7437450432153221,0.5586575896614558,-1.160161351359519,-0.3352153159379959,1.9971375473597066,-0.19004172202779185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
0.18384933471679688,0,-0.9861773116032566,0.7437466219718036,0.5586645498108446,-1.1602412638178852,-0.3352129207813318,1.9971378667354673,-0.19004172202779185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
0.20053625106811523,0,-0.9861606130145104,0.7437467967415334,0.5586703553223521,-1.1602840348015762,-0.3352126773482076,1.9971332598963767,-0.19004700735353217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
0.21720147132873535,0,-0.9861600336811104,0.7437448489875124,0.5586703940735422,-1.1603012286618979,-0.33521201783246174,1.9971330983880258,-0.19004607946589802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
0.23389816284179688,0,-0.9861598126911556,0.7437467978293435,0.5586694388974679,-1.1602996749150112,-0.33521598728926144,1.9971352360478953,-0.19004619793931954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
0.25057125091552734,0,-0.9861628616028668,0.7437412297098259,0.5586694124065644,-1.1602943855343755,-0.33521602801415407,1.9971392463887472,-0.19004477378570783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
0.26727914810180664,0,-0.986148348051368,0.7437304930937917,0.558681112811202,-1.1602943852073269,-0.3352166381510405,1.9971434361327343,-0.19004996177388558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
0.28394532203674316,0,-0.9861285863112348,0.7437183853597606,0.5586880267210147,-1.1602910443356163,-0.33521311135211335,1.997147327184603,-0.19005225984344024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
0.30063891410827637,0,-0.9861140048729307,0.7437084063892222,0.5586897722145732,-1.1602927147714714,-0.33521663836627463,1.9971436243758949,-0.1900462527526317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_guidance
